ID,RequirementID,Objective,Preconditions,Inputs,Procedure,Oracle,Environment,EvidenceLocator,Status,Owner,CaseType,ExecutableArtifact,ExpectedErrorCode,OracleType,DocumentationOracleID,DocumentationConformanceStatus,ImplementationConformanceStatus
VC-PRO-008,PRO-008,"Проверить выполнение PRO-008: Protocol должен различать document, expected claim, observation, evidence, resolution, Permit, receipt and outcome by schema.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-006) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-008.","Execute schema test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",Cross-type substitution attacks are rejected.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-008,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-008,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-009,PRO-009,Проверить выполнение PRO-009: Protocol должен публиковать machine-readable conformance profile manifests и mandatory schema/invariant IDs.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-019) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-009.","Execute conformance test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",Profile manifest validation and coverage report pass.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-009,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-009,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-010,PRO-010,Проверить выполнение PRO-010: Retryable protocol operations должны иметь idempotency key и stable duplicate response semantics.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-010.","Execute idempotency test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",Duplicate tests return same resource/result and create no duplicate state.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-010,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-010,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-011,PRO-011,"Проверить выполнение PRO-011: Envelope должен нести classification, purpose and allowed-use metadata для content-bearing artifacts.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-011) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-011.","Execute security test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",Policy test blocks mismatched purpose/classification.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-011,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-011,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-012,PRO-012,"Проверить выполнение PRO-012: Default telemetry должна содержать IDs, digests, timings and measurements без prompt/content.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-017) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-012.","Execute privacy test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",Telemetry scan finds no classified content in default profile.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-012,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-012,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-001,CTX-001,Проверить выполнение CTX-001: Контекст должен быть CompositeContextManifest неизменяемых SignedContextComponent с каноническим Merkle root.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-001.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Schema и Merkle vectors воспроизводят root; mutation test изменяет root.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-001,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-001,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-002,CTX-002,Проверить выполнение CTX-002: Каждый context component должен подписываться только его зарегистрированным semantic owner.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-002.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Wrong-owner signature rejected for every component type.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-002,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-002,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-003,CTX-003,"Проверить выполнение CTX-003: Подпись component должна означать происхождение и целостность, но не truth, currentness или Permit.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-003.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Conformance tests reject signature as authority or epistemic promotion.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-003,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-003,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-004,CTX-004,Проверить выполнение CTX-004: Existing Context и components не должны изменяться; новый gate создаёт новые versions и root.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-004.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Content-addressed objects remain byte-identical after 100 transitions.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-004,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-004,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-005,CTX-005,Проверить выполнение CTX-005: Permit должен содержать exact read_set/write_set component digests.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-005.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Schema and CAS test reject missing or stale dependency.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-005,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-005,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-006,CTX-006,Проверить выполнение CTX-006: Cross-component patch set должен применяться полностью либо не применяться вовсе.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-006.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Fault injection over every write produces only all-before or all-after.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-006,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-006,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-007,CTX-007,Проверить выполнение CTX-007: Composite root должен использовать канонический порядок component type/id/version/digest/issuer.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-006) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-007.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Permutation vectors produce identical root.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-007,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-007,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-008,CTX-008,"Проверить выполнение CTX-008: Memory и operational Context должны иметь разные schemas, stores and ownership.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-008.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",No Context write API can mutate MemoryItem and vice versa.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-008,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-008,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-009,CTX-009,Проверить выполнение CTX-009: Каждый consumer должен получать минимальную role/purpose-scoped ContextProjection.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-009.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Projection tests contain no forbidden claims/classification.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-009,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-009,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-010,CTX-010,Проверить выполнение CTX-010: Изменение component вне dependency set не должно само по себе инвалидировать Permit.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-010.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Parallel independent transition succeeds while dependent change fails.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-010,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-010,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-011,CTX-011,"Проверить выполнение CTX-011: Каждый target context должен ссылаться на source root, patch set digest и crossing receipt.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-004) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-011.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Graph traversal reconstructs every root to genesis.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-011,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-011,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-012,CTX-012,Проверить выполнение CTX-012: Удаление/retention content должно сохранять проверяемые cryptographic tombstones без раскрытия удалённого содержания.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-014) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-012.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Deletion test removes content and retains non-reconstructive lineage proof.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-012,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-012,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
